E_P		R_P		I_P		B_P		g_func		h_func
0.434187	0.072465	0.000000	0.000000	0.000000	0.000000
0.430076	0.071388	0.000000	0.000000	0.000000	0.000000
0.296343	0.050612	0.000000	0.000000	0.000000	0.000000
0.306217	0.051004	0.000000	0.000000	0.000000	0.000000
0.297150	0.050347	0.000000	0.000000	0.000000	0.000000
0.433472	0.072250	0.000000	0.000000	0.000000	0.000000
0.452451	0.080451	0.000000	0.000000	0.000000	0.000000
0.433546	0.072272	0.000000	0.000000	0.000000	0.000000
0.447553	0.077940	0.000000	0.000000	0.000000	0.000000
0.436783	0.073325	0.000000	0.000000	0.000000	0.000000
0.416715	0.072916	0.000000	0.000000	0.000000	0.000000
0.414476	0.075470	0.000000	0.000000	0.000000	0.000000
0.439781	0.158168	0.000000	0.000000	0.000000	0.000000
0.412643	0.087896	0.000000	0.000000	0.000000	0.000000
0.481355	0.098337	0.000000	0.000000	0.000000	0.000000
0.631137	0.221113	0.000000	0.000000	0.000000	0.000000
0.442791	0.075723	0.000000	0.000000	0.000000	0.000000
0.412942	0.090448	0.000000	0.000000	0.000000	0.000000
0.415984	0.103547	0.000000	0.000000	0.000000	0.000000
0.430488	0.071478	0.548819	0.000000	0.548819	0.000000
0.428784	0.071138	0.562369	0.000000	0.562369	0.000000
0.425337	0.070738	0.577373	0.000000	0.577373	0.000000
0.292420	0.054755	0.592755	0.000000	0.592755	0.000000
0.292023	0.056115	0.608446	0.000000	0.608446	0.000000
0.291667	0.059794	0.624369	0.000000	0.624369	0.000000
0.291791	0.062243	0.640444	0.000000	0.640444	0.000000
0.292319	0.055044	0.656597	0.000000	0.656597	0.000000
0.291704	0.058458	0.672753	0.000000	0.672753	0.000000
0.293487	0.052759	0.688843	0.000000	0.688843	0.000000
0.291706	0.058427	0.704801	0.000000	0.704801	0.000000
0.298958	0.050041	0.720565	0.000000	0.720565	0.000000
0.294475	0.051711	0.736077	0.000000	0.736077	0.000000
0.297924	0.050173	0.751285	0.000000	0.751285	0.000000
0.304411	0.050545	0.766140	0.000000	0.766140	0.000000
0.294749	0.051493	0.780600	0.000000	0.780600	0.000000
0.291971	0.056363	0.794627	0.000000	0.794627	0.000000
0.294061	0.052093	0.808188	0.000000	0.808188	0.000000
0.298724	0.050062	0.821256	0.000000	0.821256	0.000000
0.429651	0.071300	0.833899	0.000000	0.833899	0.000000
0.415086	0.074569	0.846350	0.000000	0.846350	0.000000
0.415014	0.074664	0.858516	0.000000	0.858516	0.000000
0.428867	0.071152	0.870312	0.000000	0.870312	0.000000
0.415266	0.074339	0.881667	0.000000	0.881667	0.000000
0.440961	0.074940	0.892520	0.000000	0.892520	0.000000
0.415118	0.074526	0.902824	0.000000	0.902824	0.000000
0.432313	0.071926	0.912541	0.000000	0.912541	0.000000
0.420134	0.071228	0.921647	0.000000	0.921647	0.000000
0.414545	0.075356	0.930125	0.000000	0.930125	0.000000
0.447025	0.077683	0.937972	0.000000	0.937972	0.000000
0.424602	0.070713	0.945190	0.000000	0.945190	0.000000
0.426047	0.070784	0.951790	0.000000	0.951790	0.000000
0.429148	0.071203	0.957790	0.000000	0.957790	0.000000
0.430007	0.071374	0.963212	0.000000	0.963212	0.000000
0.413928	0.076508	0.968086	0.000000	0.968086	0.000000
0.430836	0.071557	0.972441	0.000000	0.972441	0.000000
0.428949	0.071167	0.976312	0.000000	0.976312	0.000000
0.422247	0.070821	0.979733	0.000000	0.979733	0.000000
0.426168	0.070794	0.982739	0.000000	0.982739	0.000000
0.427574	0.070949	0.985368	0.000000	0.985368	0.000000
0.434358	0.072518	0.987654	0.000000	0.987654	0.000000
0.427701	0.070967	0.989630	0.000000	0.989630	0.000000
0.425972	0.070778	0.991331	0.000000	0.991331	0.000000
0.413488	0.077591	0.992786	0.000000	0.992786	0.000000
0.426258	0.070802	0.994025	0.000000	0.994025	0.000000
0.419007	0.071610	0.995074	0.000000	0.995074	0.000000
0.428735	0.071129	0.995958	0.000000	0.995958	0.000000
0.424744	0.070716	0.996698	0.000000	0.996698	0.000000
0.417941	0.072112	0.997316	0.000000	0.997316	0.000000
0.416996	0.072706	0.997828	0.000000	0.997828	0.000000
0.420626	0.071101	0.998251	0.000000	0.998251	0.000000
0.418289	0.071931	0.998598	0.000000	0.998598	0.000000
0.430178	0.071410	0.998881	0.000000	0.998881	0.000000
0.431257	0.071657	0.999112	0.000000	0.999112	0.000000
0.421956	0.070857	0.999299	0.000000	0.999299	0.000000
0.431151	0.071631	0.999449	0.000000	0.999449	0.000000
0.424545	0.070713	0.999569	0.000000	0.999569	0.000000
0.413328	0.078071	0.999665	0.000000	0.999665	0.000000
0.412518	0.086097	0.999741	0.000000	0.999741	0.000000
0.422593	0.070785	0.999801	0.000000	0.999801	0.000000
0.418008	0.072076	0.999848	0.000000	0.999848	0.000000
0.420418	0.071152	0.999885	0.000000	0.999885	0.000000
0.424475	0.070712	0.999913	0.000000	0.999913	0.000000
0.421158	0.070987	0.999935	0.000000	0.999935	0.000000
0.426839	0.070859	0.999952	0.000000	0.999952	0.000000
0.436224	0.073130	0.999965	0.000000	0.999965	0.000000
0.429651	0.071300	0.999974	0.000000	0.999974	0.000000
0.422438	0.070800	0.999981	0.000000	0.999981	0.000000
0.425162	0.070730	0.999987	0.000000	0.999987	0.000000
59.529231	10.502627	107.003833	0.000000	107.003833	0.000000
