Path no.	a	b	c	E_P	R_P	I_P	Length	No. pixel
41.0	0.20909306417365262	0.5818138716526947	0.20909306417365262	29.26226951307456	-0.006372013242967705	13.054203755018534	481.01439813356654	80.0
42.0	0.19707893282386293	0.5483838375059861	0.25453722967015097	29.26226951307456	-0.006372013242967705	13.054203755018534	481.01439813356654	80.0
43.0	0.1834640229103635	0.5104995419159752	0.30603643517366125	29.26226951307456	-0.006372013242967705	13.054203755018534	481.01439813356654	80.0
44.0	0.16843540425738773	0.4686815177809522	0.3628830779616602	30.257067521592074	-0.006585791736634147	12.538335091230692	497.2821731926904	83.0
45.0	0.15232016811753976	0.4238399159412301	0.4238399159412301	30.910306883619555	-0.006726819801517635	12.289016789552988	507.96773037006216	84.0
46.0	0.135567980503551	0.37722595878838805	0.487206060708061	31.081394447009252	-0.006762589086259745	12.237635589001002	510.75883931093824	85.0
47.0	0.11870636318434541	0.33030750698041395	0.5509861298352406	31.83707457896794	-0.006918333892837944	12.042563146707835	523.0793902518144	88.0
48.0	0.10227665894025084	0.2845908789605263	0.6131324620992228	39.036414009077525	-0.008489652456444346	10.817736840603175	640.9010397839293	109.0
49.0	0.0867664185605949	0.2414327137616221	0.6718008676777829	39.036414009077525	-0.008489652456444346	10.817736840603175	640.9010397839293	109.0
50.0	0.07255546454164827	0.20188989004186905	0.7255546454164827	39.036414009077525	-0.008489652456444346	10.817736840603175	640.9010397839293	109.0
51.0	0.17876891510895462	0.6424621697820907	0.17876891510895462	29.26226951307456	-0.006372013242967705	13.054203755018534	481.01439813356654	80.0
52.0	0.1699130442980791	0.6106358202570776	0.21945113544484318	29.26226951307456	-0.006372013242967705	13.054203755018534	481.01439813356654	80.0
53.0	0.15969557676781262	0.5739161458373259	0.2663882773948615	29.26226951307456	-0.006372013242967705	13.054203755018534	481.01439813356654	80.0
54.0	0.14818660303625017	0.5325550387844682	0.31925835817928144	30.257067521592074	-0.006585791736634147	12.538335091230692	497.2821731926904	83.0
55.0	0.135567980503551	0.48720606070806094	0.377225958788388	30.910306883619555	-0.006726819801517635	12.289016789552988	507.96773037006216	84.0
