Path no.	a	b	c	E_P	R_P	I_P	E	crash	S	Length	No. pixel
381.0	0.1977076764800399	0.710524549173032	0.0917677743469281	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
382.0	0.19255587038063504	0.6920099180197188	0.11543421159964617	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
384.0	0.17876891510895465	0.6424621697820906	0.17876891510895465	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
385.0	0.16991304429807913	0.6106358202570775	0.2194511354448432	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
386.0	0.15969557676781265	0.5739161458373258	0.26638827739486154	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
388.0	0.13556798050355104	0.48720606070806094	0.377225958788388	36.15044934255978	17.319083096186436	67.55827498125177	324036.73191676737	0.9978007277301701	0.2888602633552445	3080.5277474950053	95.0
390.0	0.10827898408105555	0.38913449249338106	0.5025865234255633	36.450062760411456	18.717514401755285	65.86307615682995	326722.3348490875	0.9986916099034713	0.3067044615070532	3080.5277474950053	95.0
391.0	0.16378010464139997	0.7601999048714545	0.07601999048714546	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
392.0	0.16022885592777342	0.7437164684969038	0.09605467557532285	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
393.0	0.15586393194986445	0.7234562861014728	0.12067978194866263	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
395.0	0.14423482239651478	0.6694787410537854	0.18628643654969992	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
396.0	0.13680471895193544	0.634991255872838	0.22820402517522656	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
397.0	0.12827052111465376	0.595379018487469	0.2763504603978772	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
398.0	0.1187063631843454	0.5509861298352406	0.33030750698041383	29.397358968033426	1.319579817745836	93.59546458054098	263504.99925241346	0.33256973288279745	0.014784583362726589	2532.266412777408	95.0
399.0	0.10827898408105555	0.5025865234255633	0.38913449249338106	36.15044934255978	17.319083096186436	67.55827498125177	324036.73191676737	0.9978007277301701	0.2888602633552445	3080.5277474950053	95.0
401.0	0.5818138716526947	0.20909306417365262	0.20909306417365262	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
402.0	0.5483838375059861	0.19707893282386293	0.25453722967015097	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
403.0	0.5104995419159752	0.1834640229103635	0.30603643517366125	36.450062760411456	18.717514401755285	65.86307615682995	326722.3348490875	0.9986916099034713	0.3067044615070532	3080.5277474950053	95.0
404.0	0.4686815177809522	0.16843540425738773	0.3628830779616602	36.450062760411456	18.717514401755285	65.86307615682995	326722.3348490875	0.9986916099034713	0.3067044615070532	3080.5277474950053	95.0
405.0	0.4238399159412301	0.15232016811753976	0.4238399159412301	38.65711252611497	25.804045331394338	60.84319717333233	346505.35847015976	0.9999845573205092	0.3595452929122913	3255.971374604637	95.0
406.0	0.37722595878838805	0.135567980503551	0.487206060708061	38.92602421798574	30.934298805909332	58.83255613491451	348915.7646308773	0.9999995762572932	0.38070993542195253	3255.9713746046364	95.0
407.0	0.33030750698041395	0.11870636318434541	0.5509861298352406	38.95255811950872	30.9673929813091	58.80779219314968	349153.60285670497	0.9999995981755209	0.3809706084931612	3255.9713746046364	95.0
408.0	0.2845908789605263	0.10227665894025084	0.6131324620992228	38.95255811950872	30.9673929813091	58.80779219314968	349153.60285670497	0.9999995981755209	0.3809706084931612	3255.9713746046364	95.0
409.0	0.2414327137616221	0.0867664185605949	0.6718008676777829	38.95255811950872	30.9673929813091	58.80779219314968	349153.60285670497	0.9999995981755209	0.3809706084931612	3255.9713746046364	95.0
410.0	0.20188989004186905	0.07255546454164827	0.7255546454164827	39.8833150593538	34.30996940289577	58.1741324131242	357496.4987952397	0.9999999910716773	0.3876407114407979	3321.7627347707476	95.0
411.0	0.5483838375059861	0.25453722967015097	0.19707893282386293	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
412.0	0.5185867273834431	0.24070663630827843	0.24070663630827843	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
413.0	0.4845799080661005	0.2249220690272719	0.29049802290662763	36.36615331930011	18.358891885885914	66.25524444283178	325970.2075154261	0.9985028612083977	0.3025763742859813	3080.5277474950053	95.0
414.0	0.44674317314805695	0.20735981239767615	0.345897014454267	36.450062760411456	18.717514401755285	65.86307615682995	326722.3348490875	0.9986916099034713	0.3067044615070532	3080.5277474950053	95.0
415.0	0.4058179879358806	0.18836402412823888	0.4058179879358806	36.450062760411456	18.717514401755285	65.86307615682995	326722.3348490875	0.9986916099034713	0.3067044615070532	3080.5277474950053	95.0
416.0	0.36288307796166014	0.16843540425738773	0.4686815177809522	38.65711252611497	25.804045331394338	60.84319717333233	346505.35847015976	0.9999845573205092	0.3595452929122913	3255.971374604637	95.0
417.0	0.31925835817928155	0.14818660303625023	0.5325550387844683	38.92602421798574	30.934298805909332	58.83255613491451	348915.7646308773	0.9999995762572932	0.38070993542195253	3255.9713746046364	95.0
418.0	0.27635046039787725	0.12827052111465376	0.5953790184874689	38.95255811950872	30.9673929813091	58.80779219314968	349153.60285670497	0.9999995981755209	0.3809706084931612	3255.9713746046364	95.0
419.0	0.23547594466020835	0.10929825153192438	0.6552258038078672	38.95255811950872	30.9673929813091	58.80779219314968	349153.60285670497	0.9999995981755209	0.3809706084931612	3255.9713746046364	95.0
420.0	0.19770767648003987	0.0917677743469281	0.7105245491730321	38.95255811950872	30.9673929813091	58.80779219314968	349153.60285670497	0.9999995981755209	0.3809706084931612	3255.9713746046364	95.0
421.0	0.5104995419159752	0.30603643517366125	0.1834640229103635	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
422.0	0.4845799080661005	0.29049802290662763	0.2249220690272719	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
424.0	0.4212747217587451	0.2525475607518618	0.3261777174893931	36.450062760411456	18.717514401755285	65.86307615682995	326722.3348490875	0.9986916099034713	0.3067044615070532	3080.5277474950053	95.0
425.0	0.38469169408404996	0.2306166118319001	0.38469169408404996	36.450062760411456	18.717514401755285	65.86307615682995	326722.3348490875	0.9986916099034713	0.3067044615070532	3080.5277474950053	95.0
426.0	0.3458970144542669	0.20735981239767612	0.44674317314805695	38.6461210260497	25.4749538374662	60.982321089958305	346406.835496731	0.9999809806302716	0.3580808306320179	3255.971374604637	95.0
427.0	0.3060364351736613	0.18346402291036354	0.5104995419159754	38.92602421798574	30.934298805909332	58.83255613491451	348915.7646308773	0.9999995762572932	0.38070993542195253	3255.9713746046364	95.0
428.0	0.26638827739486154	0.15969557676781268	0.5739161458373259	38.95255811950872	30.9673929813091	58.80779219314968	349153.60285670497	0.9999995981755209	0.3809706084931612	3255.9713746046364	95.0
429.0	0.2282040251752266	0.13680471895193547	0.634991255872838	38.95255811950872	30.9673929813091	58.80779219314968	349153.60285670497	0.9999995981755209	0.3809706084931612	3255.9713746046364	95.0
430.0	0.192555870380635	0.11543421159964616	0.6920099180197189	38.95255811950872	30.9673929813091	58.80779219314968	349153.60285670497	0.9999995981755209	0.3809706084931612	3255.9713746046364	95.0
431.0	0.4686815177809522	0.3628830779616602	0.16843540425738773	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
432.0	0.44674317314805695	0.345897014454267	0.20735981239767615	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
433.0	0.42127472175874514	0.32617771748939317	0.2525475607518618	28.916197893856335	1.3280130650419917	93.77698075742842	259192.08295849757	0.33426371548920286	0.012873886763911435	2488.405506	95.0
434.0	0.39238346567954446	0.30380826716022774	0.30380826716022774	36.28833522923763	18.018423205786778	66.67130862597219	325272.68037409225	0.9982997902230463	0.2981967513055559	3080.5277474950053	95.0
437.0	0.29049802290662763	0.2249220690272719	0.48457990806610046	38.6461210260497	25.4749538374662	60.982321089958305	346406.835496731	0.9999809806302716	0.3580808306320179	3255.971374604637	95.0
