Path no.	a	b	c	E_P	R_P	I_P	E	crash	S	Length	No. pixel
862.0	0.5661570655090274	0.3394022439794509	0.09444069051152176	56.852016405082544	4.8567006587706105	107.16416221312268	961854.4421248885	0.5312125139758279	0.24532280131603745	9161.953103170668	142.0
865.0	0.5104995419159754	0.3060364351736613	0.18346402291036354	56.784553584366556	5.381359508035096	106.06405122929964	960713.0681176484	0.5705280254912348	0.24777268631702387	9130.534991784149	141.0
866.0	0.48457990806610046	0.29049802290662763	0.22492206902727194	56.784553584366556	5.381359508035096	106.06405122929964	960713.0681176484	0.5705280254912348	0.24777268631702387	9130.534991784149	141.0
867.0	0.45475867421926125	0.2726206628903694	0.2726206628903694	56.784553584366556	5.381359508035096	106.06405122929964	960713.0681176484	0.5705280254912348	0.24777268631702387	9130.534991784149	141.0
868.0	0.4212747217587452	0.25254756075186185	0.3261777174893931	54.839766717636046	46.27940497880483	73.20728274097726	927810.0682764035	0.9999957350647127	0.26053249756588626	7055.6316866920015	99.0
869.0	0.38469169408405	0.23061661183190013	0.38469169408405	54.839766717636046	46.27940497880483	73.20728274097726	927810.0682764035	0.9999957350647127	0.26053249756588626	7055.6316866920015	99.0
870.0	0.34589701445426696	0.20735981239767612	0.446743173148057	54.839766717636046	46.27940497880483	73.20728274097726	927810.0682764035	0.9999957350647127	0.26053249756588626	7055.6316866920015	99.0
871.0	0.5253704960962896	0.4067752950795238	0.06785420882418662	57.49885336578472	2.683009544047237	114.08334292448151	972797.9942330302	0.3388467209942446	0.22916660186161142	9350.46177148978	148.0
872.0	0.5151787803043794	0.39888421967764	0.08593700001798064	56.94255725986806	4.44368172904369	108.20758354024203	963386.2633139334	0.49853203914319755	0.2433036116066991	9193.371214557186	143.0
873.0	0.5025865234255633	0.3891344924933811	0.10827898408105557	56.94255725986806	4.44368172904369	108.20758354024203	963386.2633139334	0.49853203914319755	0.2433036116066991	9193.371214557186	143.0
874.0	0.48720606070806094	0.377225958788388	0.13556798050355104	56.855215230182615	4.872219742446189	107.10787991848544	961908.5616500459	0.5324029324902594	0.24571915550362367	9161.953103170668	142.0
875.0	0.4686815177809522	0.36288307796166014	0.16843540425738776	56.78142172666958	5.364176570525142	106.10172800653201	960660.0815847438	0.5693631065819815	0.24750547513097865	9130.534991784149	141.0
876.0	0.4467431731480569	0.3458970144542669	0.20735981239767617	56.784553584366556	5.381359508035096	106.06405122929964	960713.0681176484	0.5705280254912348	0.24777268631702387	9130.534991784149	141.0
877.0	0.4212747217587451	0.32617771748939306	0.2525475607518618	56.784553584366556	5.381359508035096	106.06405122929964	960713.0681176484	0.5705280254912348	0.24777268631702387	9130.534991784149	141.0
878.0	0.3923834656795446	0.30380826716022774	0.30380826716022774	56.784553584366556	5.381359508035096	106.06405122929964	960713.0681176484	0.5705280254912348	0.24777268631702387	9130.534991784149	141.0
880.0	0.3261777174893931	0.25254756075186174	0.42127472175874514	54.839766717636046	46.27940497880483	73.20728274097726	927810.0682764035	0.9999957350647127	0.26053249756588626	7055.6316866920015	99.0
881.0	0.4696698999054755	0.4696698999054755	0.06066020018904909	57.63079757080855	2.1988623960714975	116.40247215454673	975030.3006267126	0.28575578396754	0.21349680976657615	9394.89369071674	148.0
885.0	0.42383991594123016	0.42383991594123016	0.15232016811753976	56.855215230182615	4.872219742446189	107.10787991848544	961908.5616500459	0.5324029324902594	0.24571915550362367	9161.953103170668	142.0
886.0	0.40581798793588053	0.40581798793588053	0.1883640241282389	56.78142172666958	5.364176570525142	106.10172800653201	960660.0815847438	0.5693631065819815	0.24750547513097865	9130.534991784149	141.0
891.0	0.4131028573170375	0.5335428569845113	0.053354285698451125	57.9310683307167	1.631051228026622	118.67509758115611	980110.4505056543	0.21986792700204283	0.20352283502579793	9470.743721330224	149.0
892.0	0.40677529507952376	0.5253704960962895	0.06785420882418661	57.845342474631245	1.844574946153969	117.52882955209162	978660.0921772313	0.24447871228432616	0.20588628681019172	9439.325609943706	148.0
893.0	0.39888421967764	0.5151787803043794	0.08593700001798063	57.67131799843806	2.2103983786470294	115.99976451188466	975715.8480492446	0.2858086704416768	0.2162178073521307	9394.89369071674	148.0
894.0	0.38913449249338106	0.5025865234255633	0.10827898408105555	57.49885336578472	2.683009544047237	114.08334292448151	972797.9942330302	0.3388467209942446	0.22916660186161142	9350.46177148978	148.0
895.0	0.377225958788388	0.48720606070806094	0.135567980503551	56.94255725986806	4.44368172904369	108.20758354024203	963386.2633139334	0.49853203914319755	0.2433036116066991	9193.371214557186	143.0
896.0	0.3628830779616601	0.46868151778095213	0.16843540425738773	56.855215230182615	4.872219742446189	107.10787991848544	961908.5616500459	0.5324029324902594	0.24571915550362367	9161.953103170668	142.0
897.0	0.3458970144542669	0.4467431731480569	0.2073598123976761	57.023375480328816	5.20619349787842	106.02280589018794	964753.5914980549	0.5586987454433773	0.2480652064525678	9174.966911011114	141.0
898.0	0.32617771748939306	0.4212747217587451	0.2525475607518617	57.026507338025795	5.223376435388374	105.98512911295559	964806.5780309595	0.5598925125914491	0.2483324176386128	9174.966911011114	141.0
